131865,Source of report of M13 (other arthritis)
131866,Date M14 first reported (arthropathies in other diseases classified elsewhere)
131867,Source of report of M14 (arthropathies in other diseases classified elsewhere)
131868,Date M15 first reported (polyarthrosis)
131869,Source of report of M15 (polyarthrosis)
131870,Date M16 first reported (coxarthrosis [arthrosis of hip])
131871,Source of report of M16 (coxarthrosis [arthrosis of hip])
131872,Date M17 first reported (gonarthrosis [arthrosis of knee])
131873,Source of report of M17 (gonarthrosis [arthrosis of knee])
131874,Date M18 first reported (arthrosis of first carpometacarpal joint)
131875,Source of report of M18 (arthrosis of first carpometacarpal joint)
131876,Date M19 first reported (other arthrosis)
131877,Source of report of M19 (other arthrosis)
131878,Date M20 first reported (acquired deformities of fingers and toes)
131879,Source of report of M20 (acquired deformities of fingers and toes)
131880,Date M21 first reported (other acquired deformities of limbs)
131881,Source of report of M21 (other acquired deformities of limbs)
131882,Date M22 first reported (disorders of patella)
131883,Source of report of M22 (disorders of patella)
131884,Date M23 first reported (internal derangement of knee)
131885,Source of report of M23 (internal derangement of knee)
131886,Date M24 first reported (other specific joint derangements)
131887,Source of report of M24 (other specific joint derangements)
131888,"Date M25 first reported (other joint disorders, not elsewhere classified)"
131889,"Source of report of M25 (other joint disorders, not elsewhere classified)"
131890,Date M30 first reported (polyarteritis nodosa and related conditions)
131891,Source of report of M30 (polyarteritis nodosa and related conditions)
131892,Date M31 first reported (other necrotising vasculopathies)
131893,Source of report of M31 (other necrotising vasculopathies)
131894,Date M32 first reported (systemic lupus erythematosus)
131895,Source of report of M32 (systemic lupus erythematosus)
131896,Date M33 first reported (dermatopolymyositis)
131897,Source of report of M33 (dermatopolymyositis)
131898,Date M34 first reported (systemic sclerosis)
131899,Source of report of M34 (systemic sclerosis)
131900,Date M35 first reported (other systemic involvement of connective tissue)
131901,Source of report of M35 (other systemic involvement of connective tissue)
131902,Date M36 first reported (systemic disorders of connective tissue in diseases classified elsewhere)
131903,Source of report of M36 (systemic disorders of connective tissue in diseases classified elsewhere)
131904,Date M40 first reported (kyphosis and lordosis)
131905,Source of report of M40 (kyphosis and lordosis)
131906,Date M41 first reported (scoliosis)
131907,Source of report of M41 (scoliosis)
131908,Date M42 first reported (spinal osteochondrosis)
131909,Source of report of M42 (spinal osteochondrosis)
131910,Date M43 first reported (other deforming dorsopathies)
131911,Source of report of M43 (other deforming dorsopathies)
131912,Date M45 first reported (ankylosing spondylitis)
131913,Source of report of M45 (ankylosing spondylitis)
131914,Date M46 first reported (other inflammatory spondylopathies)
131915,Source of report of M46 (other inflammatory spondylopathies)
131916,Date M47 first reported (spondylosis)
131917,Source of report of M47 (spondylosis)
131918,Date M48 first reported (other spondylopathies)
131919,Source of report of M48 (other spondylopathies)
131920,Date M49 first reported (spondylopathies in diseases classified elsewhere)
131921,Source of report of M49 (spondylopathies in diseases classified elsewhere)
131922,Date M50 first reported (cervical disk disorders)
131923,Source of report of M50 (cervical disk disorders)
131924,Date M51 first reported (other intervertebral disk disorders)
131925,Source of report of M51 (other intervertebral disk disorders)
131926,"Date M53 first reported (other dorsopathies, not elsewhere classified)"
131927,"Source of report of M53 (other dorsopathies, not elsewhere classified)"
131928,Date M54 first reported (dorsalgia)
131929,Source of report of M54 (dorsalgia)
131930,Date M60 first reported (myositis)
131931,Source of report of M60 (myositis)
131932,Date M61 first reported (calcification and ossification of muscle)
131933,Source of report of M61 (calcification and ossification of muscle)
131934,Date M62 first reported (other disorders of muscle)
131935,Source of report of M62 (other disorders of muscle)
131936,Date M63 first reported (disorders of muscle in diseases classified elsewhere)
131937,Source of report of M63 (disorders of muscle in diseases classified elsewhere)
131938,Date M65 first reported (synovitis and tenosynovitis)
131939,Source of report of M65 (synovitis and tenosynovitis)
131940,Date M66 first reported (spontaneous rupture of synovium and tendon)
131941,Source of report of M66 (spontaneous rupture of synovium and tendon)
131942,Date M67 first reported (other disorders of synovium and tendon)
131943,Source of report of M67 (other disorders of synovium and tendon)
131944,Date M68 first reported (disorders of synovium and tendon in diseases classified elsewhere)
131945,Source of report of M68 (disorders of synovium and tendon in diseases classified elsewhere)
131946,"Date M70 first reported (soft tissue disorders related to use, overuse and pressure)"
131947,"Source of report of M70 (soft tissue disorders related to use, overuse and pressure)"
131948,Date M71 first reported (other bursopathies)
131949,Source of report of M71 (other bursopathies)
131950,Date M72 first reported (fibroblastic disorders)
131951,Source of report of M72 (fibroblastic disorders)
131952,Date M73 first reported (soft tissue disorders in diseases classified elsewhere)
131953,Source of report of M73 (soft tissue disorders in diseases classified elsewhere)
131954,Date M75 first reported (shoulder lesions)
131955,Source of report of M75 (shoulder lesions)
131956,"Date M76 first reported (enthesopathies of lower limb, excluding foot)"
131957,"Source of report of M76 (enthesopathies of lower limb, excluding foot)"
131958,Date M77 first reported (other enthesopathies)
131959,Source of report of M77 (other enthesopathies)
131960,"Date M79 first reported (other soft tissue disorders, not elsewhere classified)"
131961,"Source of report of M79 (other soft tissue disorders, not elsewhere classified)"
131962,Date M80 first reported (osteoporosis with pathological fracture)
131963,Source of report of M80 (osteoporosis with pathological fracture)
131964,Date M81 first reported (osteoporosis without pathological fracture)
131965,Source of report of M81 (osteoporosis without pathological fracture)
131966,Date M82 first reported (osteoporosis in diseases classified elsewhere)
131967,Source of report of M82 (osteoporosis in diseases classified elsewhere)
131968,Date M83 first reported (adult osteomalacia)
131969,Source of report of M83 (adult osteomalacia)
131970,Date M84 first reported (disorders of continuity of bone)
131971,Source of report of M84 (disorders of continuity of bone)
131972,Date M85 first reported (other disorders of bone density and structure)
131973,Source of report of M85 (other disorders of bone density and structure)
131974,Date M86 first reported (osteomyelitis)
131975,Source of report of M86 (osteomyelitis)
131976,Date M87 first reported (osteonecrosis)
131977,Source of report of M87 (osteonecrosis)
131978,Date M88 first reported (paget's disease of bone [osteitis deformans])
131979,Source of report of M88 (paget's disease of bone [osteitis deformans])
131980,Date M89 first reported (other disorders of bone)
131981,Source of report of M89 (other disorders of bone)
131982,Date M90 first reported (osteopathies in diseases classified elsewhere)
131983,Source of report of M90 (osteopathies in diseases classified elsewhere)
131984,Date M91 first reported (juvenile osteochondrosis of hip and pelvis)
131985,Source of report of M91 (juvenile osteochondrosis of hip and pelvis)
131986,Date M92 first reported (other juvenile osteochondrosis)
131987,Source of report of M92 (other juvenile osteochondrosis)
131988,Date M93 first reported (other osteochondropathies)
131989,Source of report of M93 (other osteochondropathies)
131990,Date M94 first reported (other disorders of cartilage)
131991,Source of report of M94 (other disorders of cartilage)
131992,Date M95 first reported (other acquired deformities of musculoskeletal system and connective tissue)
131993,Source of report of M95 (other acquired deformities of musculoskeletal system and connective tissue)
131994,"Date M96 first reported (postprocedural musculoskeletal disorders, not elsewhere classified)"
131995,"Source of report of M96 (postprocedural musculoskeletal disorders, not elsewhere classified)"
131996,"Date M99 first reported (biomechanical lesions, not elsewhere classified)"
131997,"Source of report of M99 (biomechanical lesions, not elsewhere classified)"
131998,Date N00 first reported (acute nephritic syndrome)
131999,Source of report of N00 (acute nephritic syndrome)
132000,Date N01 first reported (rapidly progressive nephritic syndrome)
132001,Source of report of N01 (rapidly progressive nephritic syndrome)
132002,Date N02 first reported (recurrent and persistent haematuria)
132003,Source of report of N02 (recurrent and persistent haematuria)
132004,Date N03 first reported (chronic nephritic syndrome)
132005,Source of report of N03 (chronic nephritic syndrome)
132006,Date N04 first reported (nephrotic syndrome)
132007,Source of report of N04 (nephrotic syndrome)
132008,Date N05 first reported (unspecified nephritic syndrome)
132009,Source of report of N05 (unspecified nephritic syndrome)
132010,Date N06 first reported (isolated proteinuria with specified morphological lesion)
132011,Source of report of N06 (isolated proteinuria with specified morphological lesion)
132012,"Date N07 first reported (hereditary nephropathy, not elsewhere classified)"
132013,"Source of report of N07 (hereditary nephropathy, not elsewhere classified)"
132014,Date N08 first reported (glomerular disorders in diseases classified elsewhere)
132015,Source of report of N08 (glomerular disorders in diseases classified elsewhere)
132016,Date N10 first reported (acute tubulo-interstitial nephritis)
132017,Source of report of N10 (acute tubulo-interstitial nephritis)
132018,Date N11 first reported (chronic tubulo-interstitial nephritis)
132019,Source of report of N11 (chronic tubulo-interstitial nephritis)
132020,"Date N12 first reported (tubulo-interstitial nephritis, not specified as acute or chronic)"
132021,"Source of report of N12 (tubulo-interstitial nephritis, not specified as acute or chronic)"
132022,Date N13 first reported (obstructive and reflux uropathy)
132023,Source of report of N13 (obstructive and reflux uropathy)
132024,Date N14 first reported (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions)
132025,Source of report of N14 (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions)
132026,Date N15 first reported (other renal tubulo-interstitial diseases)
132027,Source of report of N15 (other renal tubulo-interstitial diseases)
132028,Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere)
132029,Source of report of N16 (renal tubulo-interstitial disorders in diseases classified elsewhere)
132030,Date N17 first reported (acute renal failure)
132031,Source of report of N17 (acute renal failure)
132032,Date N18 first reported (chronic renal failure)
132033,Source of report of N18 (chronic renal failure)
132034,Date N19 first reported (unspecified renal failure)
132035,Source of report of N19 (unspecified renal failure)
132036,Date N20 first reported (calculus of kidney and ureter)
132037,Source of report of N20 (calculus of kidney and ureter)
132038,Date N21 first reported (calculus of lower urinary tract)
132039,Source of report of N21 (calculus of lower urinary tract)
132040,Date N22 first reported (calculus of urinary tract in diseases classified elsewhere)
132041,Source of report of N22 (calculus of urinary tract in diseases classified elsewhere)
132042,Date N23 first reported (unspecified renal colic)
132043,Source of report of N23 (unspecified renal colic)
132044,Date N25 first reported (disorders resulting from impaired renal tubular function)
132045,Source of report of N25 (disorders resulting from impaired renal tubular function)
132046,Date N26 first reported (unspecified contracted kidney)
132047,Source of report of N26 (unspecified contracted kidney)
132048,Date N27 first reported (small kidney of unknown cause)
132049,Source of report of N27 (small kidney of unknown cause)
132050,"Date N28 first reported (other disorders of kidney and ureter, not elsewhere classified)"
132051,"Source of report of N28 (other disorders of kidney and ureter, not elsewhere classified)"
132052,Date N29 first reported (other disorders of kidney and ureter in diseases classified elsewhere)
132053,Source of report of N29 (other disorders of kidney and ureter in diseases classified elsewhere)
132054,Date N30 first reported (cystitis)
132055,Source of report of N30 (cystitis)
132056,"Date N31 first reported (neuromuscular dysfunction of bladder, not elsewhere classified)"
132057,"Source of report of N31 (neuromuscular dysfunction of bladder, not elsewhere classified)"
132058,Date N32 first reported (other disorders of bladder)
132059,Source of report of N32 (other disorders of bladder)
132060,Date N33 first reported (bladder disorders in diseases classified elsewhere)
132061,Source of report of N33 (bladder disorders in diseases classified elsewhere)
132062,Date N34 first reported (urethritis and urethral syndrome)
132063,Source of report of N34 (urethritis and urethral syndrome)
132064,Date N35 first reported (urethral stricture)
132065,Source of report of N35 (urethral stricture)
132066,Date N36 first reported (other disorders of urethra)
132067,Source of report of N36 (other disorders of urethra)
132068,Date N37 first reported (urethral disorders in diseases classified elsewhere)
132069,Source of report of N37 (urethral disorders in diseases classified elsewhere)
132070,Date N39 first reported (other disorders of urinary system)
132071,Source of report of N39 (other disorders of urinary system)
132072,Date N40 first reported (hyperplasia of prostate)
132073,Source of report of N40 (hyperplasia of prostate)
132074,Date N41 first reported (inflammatory diseases of prostate)
132075,Source of report of N41 (inflammatory diseases of prostate)
132076,Date N42 first reported (other disorders of prostate)
132077,Source of report of N42 (other disorders of prostate)
132078,Date N43 first reported (hydrocele and spermatocele)
132079,Source of report of N43 (hydrocele and spermatocele)
132080,Date N44 first reported (torsion of testis)
132081,Source of report of N44 (torsion of testis)
132082,Date N45 first reported (orchitis and epididymitis)
132083,Source of report of N45 (orchitis and epididymitis)
132084,Date N46 first reported (male infertility)
132085,Source of report of N46 (male infertility)
132086,"Date N47 first reported (redundant prepuce, phimosis and paraphimosis)"
132087,"Source of report of N47 (redundant prepuce, phimosis and paraphimosis)"
132088,Date N48 first reported (other disorders of penis)
132089,Source of report of N48 (other disorders of penis)
132090,"Date N49 first reported (inflammatory disorders of male genital organs, not elsewhere classified)"
132091,"Source of report of N49 (inflammatory disorders of male genital organs, not elsewhere classified)"
132092,Date N50 first reported (other disorders of male genital organs)
132093,Source of report of N50 (other disorders of male genital organs)
132094,Date N51 first reported (disorders of male genital organs in diseases classified elsewhere)
132095,Source of report of N51 (disorders of male genital organs in diseases classified elsewhere)
132096,Date N60 first reported (benign mammary dysplasia)
132097,Source of report of N60 (benign mammary dysplasia)
132098,Date N61 first reported (inflammatory disorders of breast)
132099,Source of report of N61 (inflammatory disorders of breast)
132100,Date N62 first reported (hypertrophy of breast)
132101,Source of report of N62 (hypertrophy of breast)
132102,Date N63 first reported (unspecified lump in breast)
132103,Source of report of N63 (unspecified lump in breast)
132104,Date N64 first reported (other disorders of breast)
132105,Source of report of N64 (other disorders of breast)
132106,Date N70 first reported (salpingitis and oophoritis)
132107,Source of report of N70 (salpingitis and oophoritis)
132108,"Date N71 first reported (inflammatory disease of uterus, except cervix)"
132109,"Source of report of N71 (inflammatory disease of uterus, except cervix)"
132110,Date N72 first reported (inflammatory disease of cervix uteri)
132111,Source of report of N72 (inflammatory disease of cervix uteri)
132112,Date N73 first reported (other female pelvic inflammatory diseases)
132113,Source of report of N73 (other female pelvic inflammatory diseases)
132114,Date N74 first reported (female pelvic inflammatory disorders in diseases classified elsewhere)
132115,Source of report of N74 (female pelvic inflammatory disorders in diseases classified elsewhere)
132116,Date N75 first reported (diseases of bartholin's gland)
132117,Source of report of N75 (diseases of bartholin's gland)
132118,Date N76 first reported (other inflammation of vagina and vulva)
132119,Source of report of N76 (other inflammation of vagina and vulva)
132120,Date N77 first reported (vulvovaginal ulceration and inflammation in diseases classified elsewhere)
132121,Source of report of N77 (vulvovaginal ulceration and inflammation in diseases classified elsewhere)
132122,Date N80 first reported (endometriosis)
132123,Source of report of N80 (endometriosis)
132124,Date N81 first reported (female genital prolapse)
132125,Source of report of N81 (female genital prolapse)
132126,Date N82 first reported (fistulae involving female genital tract)
132127,Source of report of N82 (fistulae involving female genital tract)
132128,"Date N83 first reported (noninflammatory disorders of ovary, fallopian tube and broad ligament)"
132129,"Source of report of N83 (noninflammatory disorders of ovary, fallopian tube and broad ligament)"
132130,Date N84 first reported (polyp of female genital tract)
132131,Source of report of N84 (polyp of female genital tract)
132132,"Date N85 first reported (other noninflammatory disorders of uterus, except cervix)"
132133,"Source of report of N85 (other noninflammatory disorders of uterus, except cervix)"
132134,Date N86 first reported (erosion and ectropion of cervix uteri)
132135,Source of report of N86 (erosion and ectropion of cervix uteri)
132136,Date N87 first reported (dysplasia of cervix uteri)
132137,Source of report of N87 (dysplasia of cervix uteri)
132138,Date N88 first reported (other noninflammatory disorders of cervix uteri)
132139,Source of report of N88 (other noninflammatory disorders of cervix uteri)
132140,Date N89 first reported (other noninflammatory disorders of vagina)
132141,Source of report of N89 (other noninflammatory disorders of vagina)
132142,Date N90 first reported (other noninflammatory disorders of vulva and perineum)
132143,Source of report of N90 (other noninflammatory disorders of vulva and perineum)
132144,"Date N91 first reported (absent, scanty and rare menstruation)"
132145,"Source of report of N91 (absent, scanty and rare menstruation)"
132146,"Date N92 first reported (excessive, frequent and irregular menstruation)"
132147,"Source of report of N92 (excessive, frequent and irregular menstruation)"
132148,Date N93 first reported (other abnormal uterine and vaginal bleeding)
132149,Source of report of N93 (other abnormal uterine and vaginal bleeding)
132150,Date N94 first reported (pain and other conditions associated with female genital organs and menstrual cycle)
132151,Source of report of N94 (pain and other conditions associated with female genital organs and menstrual cycle)
132152,Date N95 first reported (menopausal and other perimenopausal disorders)
132153,Source of report of N95 (menopausal and other perimenopausal disorders)
132154,Date N96 first reported (habitual aborter)
132155,Source of report of N96 (habitual aborter)
132156,Date N97 first reported (female infertility)
132157,Source of report of N97 (female infertility)
132158,Date N98 first reported (complications associated with artificial fertilisation)
132159,Source of report of N98 (complications associated with artificial fertilisation)
132160,"Date N99 first reported (postprocedural disorders of genito-urinary system, not elsewhere classified)"
132161,"Source of report of N99 (postprocedural disorders of genito-urinary system, not elsewhere classified)"
132162,Date O00 first reported (ectopic pregnancy)
132163,Source of report of O00 (ectopic pregnancy)
132164,Date O01 first reported (hydatidiform mole)
132165,Source of report of O01 (hydatidiform mole)
132166,Date O02 first reported (other abnormal products of conception)
132167,Source of report of O02 (other abnormal products of conception)
132168,Date O03 first reported (spontaneous abortion)
132169,Source of report of O03 (spontaneous abortion)
132170,Date O04 first reported (medical abortion)
132171,Source of report of O04 (medical abortion)
132172,Date O05 first reported (other abortion)
132173,Source of report of O05 (other abortion)
132174,Date O06 first reported (unspecified abortion)
132175,Source of report of O06 (unspecified abortion)
132176,Date O07 first reported (failed attempted abortion)
132177,Source of report of O07 (failed attempted abortion)
132178,Date O08 first reported (complications following abortion and ectopic and molar pregnancy)
132179,Source of report of O08 (complications following abortion and ectopic and molar pregnancy)
132180,"Date O10 first reported (pre-existing hypertension complicating pregnancy, childbirth and the puerperium)"
132181,"Source of report of O10 (pre-existing hypertension complicating pregnancy, childbirth and the puerperium)"
132182,Date O11 first reported (pre-existing hypertensive disorder with superimposed proteinuria)
132183,Source of report of O11 (pre-existing hypertensive disorder with superimposed proteinuria)
132184,Date O12 first reported (gestational [pregnancy-induced] oedema and proteinuria without hypertension)
132185,Source of report of O12 (gestational [pregnancy-induced] oedema and proteinuria without hypertension)
132186,Date O13 first reported (gestational [pregnancy-induced] hypertension without significant proteinuria)
132187,Source of report of O13 (gestational [pregnancy-induced] hypertension without significant proteinuria)
132188,Date O14 first reported (gestational [pregnancy-induced] hypertension with significant proteinuria)
132189,Source of report of O14 (gestational [pregnancy-induced] hypertension with significant proteinuria)
132190,Date O15 first reported (eclampsia)
132191,Source of report of O15 (eclampsia)
132192,Date O16 first reported (unspecified maternal hypertension)
132193,Source of report of O16 (unspecified maternal hypertension)
132194,Date O20 first reported (haemorrhage in early pregnancy)
132195,Source of report of O20 (haemorrhage in early pregnancy)
132196,Date O21 first reported (excessive vomiting in pregnancy)
132197,Source of report of O21 (excessive vomiting in pregnancy)
132198,Date O22 first reported (venous complications in pregnancy)
132199,Source of report of O22 (venous complications in pregnancy)
132200,Date O23 first reported (infections of genito-urinary tract in pregnancy)
132201,Source of report of O23 (infections of genito-urinary tract in pregnancy)
132202,Date O24 first reported (diabetes mellitus in pregnancy)
132203,Source of report of O24 (diabetes mellitus in pregnancy)
132204,Date O25 first reported (malnutrition in pregnancy)
132205,Source of report of O25 (malnutrition in pregnancy)
132206,Date O26 first reported (maternal care for other conditions predominantly related to pregnancy)
132207,Source of report of O26 (maternal care for other conditions predominantly related to pregnancy)
132208,Date O28 first reported (abnormal findings on antenatal screening of mother)
132209,Source of report of O28 (abnormal findings on antenatal screening of mother)
132210,Date O29 first reported (complications of anaesthesia during pregnancy)
132211,Source of report of O29 (complications of anaesthesia during pregnancy)
132212,Date O30 first reported (multiple gestation)
132213,Source of report of O30 (multiple gestation)
132214,Date O31 first reported (complications specific to multiple gestation)
132215,Source of report of O31 (complications specific to multiple gestation)
132216,Date O32 first reported (maternal care for known or suspected malpresentation of foetus)
132217,Source of report of O32 (maternal care for known or suspected malpresentation of foetus)
132218,Date O33 first reported (maternal care for known or suspected disproportion)
132219,Source of report of O33 (maternal care for known or suspected disproportion)
132220,Date O34 first reported (maternal care for known or suspected abnormality of pelvic organs)
132221,Source of report of O34 (maternal care for known or suspected abnormality of pelvic organs)
132222,Date O35 first reported (maternal care for known or suspected foetal abnormality and damage)
132223,Source of report of O35 (maternal care for known or suspected foetal abnormality and damage)
132224,Date O36 first reported (maternal care for other known or suspected foetal problems)
132225,Source of report of O36 (maternal care for other known or suspected foetal problems)
132226,Date O40 first reported (polyhydramnios)
132227,Source of report of O40 (polyhydramnios)
132228,Date O41 first reported (other disorders of amniotic fluid and membranes)
132229,Source of report of O41 (other disorders of amniotic fluid and membranes)
132230,Date O42 first reported (premature rupture of membranes)
132231,Source of report of O42 (premature rupture of membranes)
132232,Date O43 first reported (placental disorders)
132233,Source of report of O43 (placental disorders)
132234,Date O44 first reported (placenta praevia)
132235,Source of report of O44 (placenta praevia)
132236,Date O45 first reported (premature separation of placenta [abruptio placentae])
132237,Source of report of O45 (premature separation of placenta [abruptio placentae])
132238,"Date O46 first reported (antepartum haemorrhage, not elsewhere classified)"
132239,"Source of report of O46 (antepartum haemorrhage, not elsewhere classified)"
132240,Date O47 first reported (false labour)
132241,Source of report of O47 (false labour)
132242,Date O48 first reported (prolonged pregnancy)
132243,Source of report of O48 (prolonged pregnancy)
132244,Date O60 first reported (preterm delivery)
132245,Source of report of O60 (preterm delivery)
132246,Date O61 first reported (failed induction of labour)
132247,Source of report of O61 (failed induction of labour)
132248,Date O62 first reported (abnormalities of forces of labour)
132249,Source of report of O62 (abnormalities of forces of labour)
132250,Date O63 first reported (long labour)
132251,Source of report of O63 (long labour)
132252,Date O64 first reported (obstructed labour due to malposition and malpresentation of foetus)
132253,Source of report of O64 (obstructed labour due to malposition and malpresentation of foetus)
132254,Date O65 first reported (obstructed labour due to maternal pelvic abnormality)
132255,Source of report of O65 (obstructed labour due to maternal pelvic abnormality)
132256,Date O66 first reported (other obstructed labour)
132257,Source of report of O66 (other obstructed labour)
132258,"Date O67 first reported (labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified)"
132259,"Source of report of O67 (labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified)"
132260,Date O68 first reported (labour and delivery complicated by foetal stress [distress])
132261,Source of report of O68 (labour and delivery complicated by foetal stress [distress])
132262,Date O69 first reported (labour and delivery complicated by umbilical cord complications)
132263,Source of report of O69 (labour and delivery complicated by umbilical cord complications)
132264,Date O70 first reported (perineal laceration during delivery)
132265,Source of report of O70 (perineal laceration during delivery)
132266,Date O71 first reported (other obstetric trauma)
132267,Source of report of O71 (other obstetric trauma)
132268,Date O72 first reported (postpartum haemorrhage)
132269,Source of report of O72 (postpartum haemorrhage)
132270,"Date O73 first reported (retained placenta and membranes, without haemorrhage)"
132271,"Source of report of O73 (retained placenta and membranes, without haemorrhage)"
132272,Date O74 first reported (complications of anaesthesia during labour and delivery)
132273,Source of report of O74 (complications of anaesthesia during labour and delivery)
132274,"Date O75 first reported (other complications of labour and delivery, not elsewhere classified)"
132275,"Source of report of O75 (other complications of labour and delivery, not elsewhere classified)"
132276,Date O80 first reported (single spontaneous delivery)
132277,Source of report of O80 (single spontaneous delivery)
132278,Date O81 first reported (single delivery by forceps and vacuum extractor)
132279,Source of report of O81 (single delivery by forceps and vacuum extractor)
132280,Date O82 first reported (single delivery by caesarean section)
132281,Source of report of O82 (single delivery by caesarean section)
132282,Date O83 first reported (other assisted single delivery)
132283,Source of report of O83 (other assisted single delivery)
132284,Date O84 first reported (multiple delivery)
132285,Source of report of O84 (multiple delivery)
132286,Date O85 first reported (puerperal sepsis)
132287,Source of report of O85 (puerperal sepsis)
132288,Date O86 first reported (other puerperal infections)
132289,Source of report of O86 (other puerperal infections)
132290,Date O87 first reported (venous complications in the puerperium)
132291,Source of report of O87 (venous complications in the puerperium)
132292,Date O88 first reported (obstetric embolism)
132293,Source of report of O88 (obstetric embolism)
132294,Date O89 first reported (complications of anaesthesia during the puerperium)
132295,Source of report of O89 (complications of anaesthesia during the puerperium)
132296,"Date O90 first reported (complications of the puerperium, not elsewhere classified)"
132297,"Source of report of O90 (complications of the puerperium, not elsewhere classified)"
132298,Date O91 first reported (infections of breast associated with childbirth)
132299,Source of report of O91 (infections of breast associated with childbirth)
132300,Date O92 first reported (other disorders of breast and lactation associated with childbirth)
132301,Source of report of O92 (other disorders of breast and lactation associated with childbirth)
132302,"Date O94 first reported (sequelae of complication of pregnancy, childbirth and the puerperium)"
132303,"Source of report of O94 (sequelae of complication of pregnancy, childbirth and the puerperium)"
132304,Date O95 first reported (obstetric death of unspecified cause)
132305,Source of report of O95 (obstetric death of unspecified cause)
132306,Date O96 first reported (death from any obstetric cause occurring more than 42 days but less than one year after delivery)
132307,Source of report of O96 (death from any obstetric cause occurring more than 42 days but less than one year after delivery)
132308,Date O97 first reported (death from sequelae of direct obstetric causes)
132309,Source of report of O97 (death from sequelae of direct obstetric causes)
132310,"Date O98 first reported (maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)"
132311,"Source of report of O98 (maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)"
132312,"Date O99 first reported (other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)"
132313,"Source of report of O99 (other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)"
132314,Date P00 first reported (foetus and newborn affected by maternal conditions that may be unrelated to present pregnancy)
132315,Source of report of P00 (foetus and newborn affected by maternal conditions that may be unrelated to present pregnancy)
132316,Date P01 first reported (foetus and newborn affected by maternal complications of pregnancy)
132317,Source of report of P01 (foetus and newborn affected by maternal complications of pregnancy)
132318,"Date P02 first reported (foetus and newborn affected by complications of placenta, cord and membranes)"
132319,"Source of report of P02 (foetus and newborn affected by complications of placenta, cord and membranes)"
132320,Date P03 first reported (foetus and newborn affected by other complications of labour and delivery)
132321,Source of report of P03 (foetus and newborn affected by other complications of labour and delivery)
132322,Date P04 first reported (foetus and newborn affected by noxious influences transmitted via placenta or breast milk)
132323,Source of report of P04 (foetus and newborn affected by noxious influences transmitted via placenta or breast milk)
132324,Date P05 first reported (slow foetal growth and foetal malnutrition)
132325,Source of report of P05 (slow foetal growth and foetal malnutrition)
132326,"Date P07 first reported (disorders related to short gestation and low birth weight, not elsewhere classified)"
132327,"Source of report of P07 (disorders related to short gestation and low birth weight, not elsewhere classified)"
132328,Date P08 first reported (disorders related to long gestation and high birth weight)
132329,Source of report of P08 (disorders related to long gestation and high birth weight)
132330,Date P10 first reported (intracranial laceration and haemorrhage due to birth injury)
132331,Source of report of P10 (intracranial laceration and haemorrhage due to birth injury)
132332,Date P11 first reported (other birth injuries to central nervous system)
132333,Source of report of P11 (other birth injuries to central nervous system)
132334,Date P12 first reported (birth injury to scalp)
132335,Source of report of P12 (birth injury to scalp)
132336,Date P13 first reported (birth injury to skeleton)
132337,Source of report of P13 (birth injury to skeleton)
132338,Date P14 first reported (birth injury to peripheral nervous system)
132339,Source of report of P14 (birth injury to peripheral nervous system)
132340,Date P15 first reported (other birth injuries)
132341,Source of report of P15 (other birth injuries)
132342,Date P20 first reported (intra-uterine hypoxia)
132343,Source of report of P20 (intra-uterine hypoxia)
132344,Date P21 first reported (birth asphyxia)
132345,Source of report of P21 (birth asphyxia)
132346,Date P22 first reported (respiratory distress of newborn)
132347,Source of report of P22 (respiratory distress of newborn)
132348,Date P23 first reported (congenital pneumonia)
132349,Source of report of P23 (congenital pneumonia)
132350,Date P24 first reported (neonatal aspiration syndromes)
132351,Source of report of P24 (neonatal aspiration syndromes)
132352,Date P25 first reported (interstitial emphysema and related conditions originating in the perinatal period)
132353,Source of report of P25 (interstitial emphysema and related conditions originating in the perinatal period)
132354,Date P26 first reported (pulmonary haemorrhage originating in the perinatal period)
132355,Source of report of P26 (pulmonary haemorrhage originating in the perinatal period)
132356,Date P27 first reported (chronic respiratory disease originating in the perinatal period)
132357,Source of report of P27 (chronic respiratory disease originating in the perinatal period)
132358,Date P28 first reported (other respiratory conditions originating in the perinatal period)
132359,Source of report of P28 (other respiratory conditions originating in the perinatal period)
132360,Date P29 first reported (cardiovascular disorders originating in the perinatal period)
132361,Source of report of P29 (cardiovascular disorders originating in the perinatal period)
132362,Date P35 first reported (congenital viral diseases)
132363,Source of report of P35 (congenital viral diseases)
132364,Date P36 first reported (bacterial sepsis of newborn)
132365,Source of report of P36 (bacterial sepsis of newborn)
132366,Date P37 first reported (other congenital infectious and parasitic diseases)
132367,Source of report of P37 (other congenital infectious and parasitic diseases)
